"id","uuid","date_start","date_end","event_type","event_active","event_recurs","recurrence_rule","event_name","slug","location","lat","lng","location_accuracy","is_in_barcelona","url","event_notes"
"120","986d3dd7-e13b-48e1-a912-305a5dd1b3b3",2023-08-11,2023-08-13,"Music / Film Festival",true,true,"","Brunch Electronik Barcelona","brunch-electronik-barcelona-2023","Parc del Fòrum",41.4114594,2.2246577,1,true,"https://festival.brunchelectronik.com/",""
"121","3ac61f9c-e177-439b-bb19-6685d0ad55e7",2023-08-26,2023-09-17,"Sporting Event / Festival",true,true,"","La Vuelta de España (Tour de España)","la-vuelta-de-espa-a-tour-de-espa-a-2023","Various Locations - Check website",41.3873974,2.168568,3,true,"https://www.lavuelta.es/es",""
"122","df4188fa-2f2f-4492-aca7-32e17cd53a80",2023-09-14,2023-09-14,"Open Day / Weekend",true,true,"","Hola Barcelona","hola-barcelona-2023","Palauet Albéniz",41.3674814,2.1559928,1,true,"https://www.barcelonaglobal.org/",""
"123","2d097297-d633-4349-927c-b1a30ecd598e",2023-09-14,2023-09-17,"Open Day / Weekend",true,true,"","Barcelona Gallery Weekend","barcelona-gallery-weekend-2023","Barcelona - Various",41.3873974,2.168568,3,true,"https://www.barcelonagalleryweekend.com/",""
"124","0a7cffb9-840e-45da-988c-0040b9aca4f6",2023-09-15,2023-09-17,"Sporting Event / Festival",true,true,"","Wodcelona International Crossfit Competition","wodcelona-international-crossfit-competition-2023","Port Olímpic de Barcelona (on the jetty near Somorrostro beach)",41.3878842,2.1984635,1,true,"https://www.wodcelona.com/","CrossFit competition, held on the jetty near Somorrostro beach"
"125","c137ab53-01ed-470d-bd91-0102ce768478",2023-09-20,2023-09-24,"Festa Major",true,true,"","Festa Major de Sant Mateu (Esplugues)","festa-major-de-sant-mateu-esplugues-2023","Esplugues de Llobregat",41.3766912,2.0858115,2,false,"https://www.esplugues.cat/festa-major-de-sant-mateu-2023/",""
"126","bd45cf0a-f0e0-4330-8e66-8877946dcdd3",2023-09-22,2023-10-01,"Festa Major",true,true,"","Festa Major de Sant Miquel (Molins de Rei)","festa-major-de-sant-miquel-molins-de-rei-2023","Molins de Rei",41.4134488,2.0182425,3,false,"https://molinsderei.cat/festamajor/",""
"127","bfa16fd0-f68e-4b43-b30e-f1c2382f3bd8",2023-09-29,2023-10-01,"Food / Drink Festival",true,true,"","Born Street Food Festival","born-street-food-festival-2023","Plaça Pla de Palau (El Born)",41.3826279,2.1831871,1,true,"https://barcelonaborngourmet.com/en/born-street-food/",""
"128","2c38b8d4-3898-44b3-8ecd-0364e3774bd1",2023-09-29,2023-10-01,"Sporting Event / Festival",true,true,"","Festival de la Velocidad","festival-de-la-velocidad-2023","Circuit de Barcelona-Catalunya",41.5696659,2.2578755,1,false,"https://festivaldelavelocidad.com/",""
"129","7001b3b7-c715-40d6-b0ea-e95306f6dbc7",2023-10-05,2023-10-15,"Music / Film Festival",true,true,"","Sitges Film Festival","sitges-film-festival-2023","Multiple Cinemas - Sitges",41.2365928,1.8058987,3,false,"https://sitgesfilmfestival.com/es","Multiple cinemas in Sitges. Check website for details"
"130","2ff9dff6-541f-4cdd-a838-8c75c545bd59",2023-10-06,2023-10-08,"Culture / Arts Festival",true,true,"","Baumfest","baumfest-2023","Fira de Barcelona",41.3873974,2.168568,1,true,"https://baumfest.com/en/home/",""
"131","bcfd243a-9891-4f98-a40d-1bb03c2aa435",2023-10-07,2023-10-08,"Culture / Arts Festival",true,true,"","Viu Montjuic","viu-montjuic-2023","Montjuic - Various",41.3640002,2.1674931,2,true,"https://www.barcelona.cat/viumontjuic/es",""
"132","21fdf335-a17c-43ce-8643-345023663f4f",2023-10-08,2023-10-08,"Sporting Event / Festival",true,true,"","Barcelona Triathlon","barcelona-triathlon-2023","Mar Bella Beach / Mar Bella Athletics Track",41.3986632,2.2122102,1,true,"https://www.triathlon.barcelona/en/",""
"133","82d459e2-8614-474e-82fa-9151d2cc345a",2023-10-21,2023-10-22,"Open Day / Weekend",true,true,"","48 Hour Open House Barcelona","48-hour-open-house-barcelona-2023","Multiple Locations - check website",41.3873974,2.168568,3,true,"https://www.48hopenhousebarcelona.org/","Multiple locations - check website"
"134","f7221bbb-5aa7-4edb-9f7f-96730687e4e5",2023-10-21,2023-10-22,"Culture / Arts Festival",true,true,"","Mercat de Mercats Barcelona","mercat-de-mercats-barcelona-2023","Plaça de Catalunya",41.3870154,2.1700471,1,true,"https://www.barcelona.cat/mercatdemercats/es",""
"135","c221d8fc-b478-4184-95bf-8a8fe18eb56e",2023-11-03,2023-11-12,"Local / Neighbourhood Festival",true,true,"","La Verneda de Sant Martí","la-verneda-de-sant-mart-2023","Sant Martí Neighbouhood - Various",41.4100098,2.2029804,2,true,"https://www.evern.org/festa-major-2023/",""
"136","dad2a7db-7d69-41b1-bc4f-da4e513a9b26",2023-11-05,2023-11-05,"Local / Neighbourhood Festival",true,true,"","Trobada BCN Ciutat Diversa","trobada-bcn-ciutat-diversa-2023","Arc de Triomf - Passeig de Lluís Companys",41.3910524,2.1806449,1,true,"https://ajuntament.barcelona.cat/oficina-no-discriminacio/ca/noticia/trobada-bcn-ciutat-diversa-2023",""
"137","d4cab910-7e69-46a6-93d8-60c9ff0d9b46",2023-11-23,2024-01-06,"Local / Neighbourhood Festival",true,true,"","Christmas Lights Turn on","christmas-lights-turn-on-2023","Passeig de Gracia",41.3880345,2.170281,1,true,"https://www.barcelona.cat/infobarcelona/en/tema/culture-and-leisure/horaris-de-lenllumenat-de-nadal-del-2023_1331713.html",""
"138","7dcd34a7-a3b8-4e3f-8a3f-c7572927a3f0",2023-11-24,2023-11-24,"Local / Neighbourhood Festival",true,true,"","Fira de Santa Llúcia","fira-de-santa-ll-cia-2023","Plaça Nova",41.3842534,2.1751129,1,true,"https://en.firadesantallucia.cat/la_fira.php",""
"139","eaa1c597-3734-4c22-9ff9-f28306fe2a2b",2023-11-24,2023-11-24,"Open Day / Weekend",true,true,"","Poblenou Open Night","poblenou-open-night-2023","Poblenou - Various",41.4033546,2.2028843,2,true,"https://poblenouurbandistrict.com/en/poblenou-open-night/",""
"140","0bc642d1-eecb-4f8f-8ea8-f2bca4ca6586",2024-02-03,2024-03-23,"Music / Film Festival",true,true,"","Sons de Ciutat Winter","sons-de-ciutat-winter-2024","Barcelona - Various Neighbourhoods",41.3873974,2.168568,3,true,"https://www.barcelona.cat/sonsdeciutat/en","Occurs each saturday from 12h (check line-up). As well as winter/christmas, also occurs in spring and autumn throughout the year."
"141","dacf0205-6c0a-453c-a740-83972d82889c",2024-05-15,2024-05-26,"Food / Drink Festival",true,true,"","The Champions Burger","the-champions-burger-2024","Fira Barcelona Montjuïc, Plaça de L’Univers",41.3739349,2.1505137,1,true,"https://thechampionsburger.es/","The festival travels around Spain"
"142","94093b20-a769-4d4e-be7f-b49c69d1b78e",2024-06-07,2024-06-09,"Food / Drink Festival",true,true,"","Meat and Fire Festival","meat-and-fire-festival-2024","Moll de la Fusta",41.3796026,2.1820142,1,true,"https://meatandfire.org/en/",""
"143","55a3b94e-30a9-4520-96e2-756f601a34be",2024-07-20,2024-07-21,"Music / Film Festival",true,true,"","Reggaeton Beach Festival","reggaeton-beach-festival-2024","Circuit de Barcelona-Catalunya (Montmeló)",41.5696659,2.2578755,1,false,"https://reggaetonbeachfestival.com/","This year the festival is held on the racetrack in Montmeló."
"144","33aff56c-4e0f-4252-a85f-12d38d48d989",2024-11-21,2024-11-21,"Culture / Arts Festival",false,true,"","Els Llums de Sant Pau","els-llums-de-sant-pau-2024","Recinte Modernista de Sant Pau",41.4136099,2.1747451,1,true,"https://elsllumsdesantpau.com/","The event runs until 14th January 2024."
"145","190054cf-4dff-46dd-8855-eedb9a59585f",2024-03-22,2024-03-24,"Food / Drink Festival",true,true,"","Barcelona Beer Festival","barcelona-beer-festival-2024","Plaza Universo at Fira Barcelona Montjuïc",41.3735642,2.1515691,1,true,"https://barcelonabeerfestival.com/",""
